Barcode,Product Name,Brand
021000023745,"WHITE AMERICAN CHEESE SLICES","Kraft Heinz Foods Company"
021000048786,"PHILADELPHIA, ORIGINAL CREAM CHEESE","Kraft Heinz Foods Company"
021000051052,"PASTEURIZED PREPARED CHEDDAR CHEESE PRODUCT, SHARP","Kraft Heinz Foods Company"
021000024926,"AMERICAN REDUCED FAT PASTEURIZED PREPARED CHEESE SLICES PRODUCT, AMERICAN","Kraft Heinz Foods Company"
021000052486,"JALAPENO CHEESE SAUCE, JALAPENO","Kraft Heinz Foods Company"
021000040049,"JALAPENO PASTEURIZED RECIPE CHEESE PRODUCT WITH JALAPENO PEPPERS, JALAPENO","Kraft Heinz Foods Company"
021000038961,"SHARP CHEDDAR PASTEURIZED RECIPE CHEESE PRODUCT, SHARP CHEDDAR","Kraft Heinz Foods Company"
021000051212,"WHITE AMERICAN PASTEURIZED PREPARED CHEESE PRODUCT SLICES, WHITE AMERICAN","Kraft Heinz Foods Company"
021000036868,"AMERICAN CHEESE SLICES","Kraft Heinz Foods Company"
021000037605,"LIQUID GOLD QUESO BLANCO PASTEURIZED RECIPE CHEESE PRODUCT, QUESO BLANCO","Kraft Heinz Foods Company"
021000056699,"ORIGINAL PASTEURIZED RECIPE CHEESE PRODUCT, ORIGINAL","Kraft Heinz Foods Company"
021000033553,"QUESO BLANCO PASTEURIZED RECIPE CHEESE PRODUCT, QUESO BLANCO","Kraft Heinz Foods Company"
021000067961,"AMERICAN PASTEURIZED PREPARED CHEESE PRODUCT","Kraft Heinz Foods Company"
021000077083,"AMERICAN PASTEURIZED PREPARED CHEESE SLICES PRODUCT, AMERICAN","Kraft Heinz Foods Company"
021000051205,"AMERICAN SINGLES PASTEURIZED PREPARED CHEESE PRODUCT, AMERICAN","Kraft Heinz Foods Company"
021000051045,"QUESO BLANCO PASTEURIZED PREPARED CHEESE PRODUCT","Kraft Heinz Foods Company"
021000051236,"SINGLES AMERICAN PASTEURIZED PREPARED CHEESE PRODUCT","Kraft Heinz Foods Company"
021000051038,"2% MILK CHEESE","Kraft Heinz Foods Company"
021000024872,"SWISS SINGLES 2% MILK REDUCED FAT PASTEURIZED PREPARED CHEESE PRODUCT, SWISS","Kraft Heinz Foods Company"
051000207845,"CONDENSED SOUP, CREAM OF CHICKEN","Campbell Soup Company"
042272013593,"CHEESE RAVIOLI WITH TOMATO SAUCE, CHEESE WITH TOMATO SAUCE","Amy's Kitchen Inc."
042272011698,"MEATLESS PEPPERONI PIZZA, MEATLESS PEPPERONI","Amy's Kitchen Inc."
042272003846,"MARGHERITA GLUTEN FREE PIZZA, MARGHERITA","Amy's Kitchen Inc."
722252102409,"PEANUT TOFFEE BUZZ ENERGY BAR, PEANUT TOFFEE BUZZ","Clif Bar and Company"
042272001040,"PESTO PIZZA, PESTO","Amy's Kitchen Inc."
042272001910,"3 CHEESE MOZZARELLA, CHEVRE, PARMESAN CORNMEAL CRUST PIZZA, 3 CHEESE","Amy's Kitchen Inc."
853152120436,"PRO BAR, BASE, PROTEIN BAR, COFFEE CRUNCH, COFFEE CRUNCH","PROBAR LLC"
024000256069,"TOMATO SAUCE, TOMATO","Del Monte Foods Inc."
042272011186,"TORTELLINI WITH MUSHROOMS & PEAS IN CREAM SAUCE, MUSHROOMS & PEAS IN CREAM SAUCE","Amy's Kitchen Inc."
041000142192,"GREEK VINAIGRETTE DRESSING","Lipton"
896859000588,"ORGANIC NON DAIRY THOUSAND ISLAND DRESSING","Sky Valley Foods Inc."
073435000297,"HONEY WHEAT SLICED BREAD, HONEY WHEAT","King's Hawaiian Bakery West"
013800448705,"SAVORY CHICKEN & RICE TENDER WHITE MEAT CHICKEN WITH RICE & VEGETABLES IN A SAVORY SAUCE, SAVORY CHICKEN & RICE","Nestle Usa-Frozen Food Division"
024000355762,"BREAD CRUMBS","Del Monte Foods Inc."
024000101178,"BREAD CRUMBS ITALIAN STYLES","Del Monte Foods Inc."
028000332846,"RIB FLAVORED SOUP MIX, RIB","Nestle USA Inc."
855482006756,"AVOCADO RANCH ORGANIC DRESSING, AVOCADO RANCH","Tessemae's LLC"
052159013073,"WILD BERRY FLAVORED PROBIOTIC PROTEIN SMOOTHIE GRADE A LOWFAT YOGURT, WILD BERRY","Stonyfield Farm Inc"
070470419459,"BLUEBERRY FLAVORED LIGHT YOGURT WITH GRANOLA, BLUEBERRY","Yoplait USA"
070470419428,"STRAWBERRY FLAVORED LIGHT YOGURT WITH GRANOLA, STRAWBERRY","Yoplait USA"
013800447883,"TUNA NOODLE CASSEROLE FRESHLY MADE EGG NOODLES, TUNA, MUSHROOMS, CELERY & PEAS IN A CREAMY SAUCE, TUNA NOODLE CASSEROLE","Nestle Usa-Frozen Food Division"
028000788582,"BUNCHA BANANA PROTEIN PLUS ENHANCED MILK BEVERAGE, BUNCHA BANANA","Nestle USA Inc."
058449153283,"SUPERFOOD SNACK BAR, NUTS & SEEDS & SEA SALT","NATURE'S PATH ORGANIC"
070662401026,"BEEF VERYVEGGIE RAMEN NOODLE SOUP, BEEF","Nissin Foods USA Co Inc"
034000453610,"MINI PEANUT BUTTER CHIPS","REESE'S"
071921879556,"PEPPERONI - ROUGH-CHOPPED PEPPERONI - SLICED PEPPERONI - MOZZARELLA - PROVOLONE MILWAUKEE STYLE PIZZA, PEPPERONI","Nestle USA Inc."
029000026094,"BARBECUE SEASONED PEANUTS AND PRETZELS NUT CLUSTERS, BARBECUE","Nabisco Food Company"
750049548833,"BARE NUTRITION ENERGY BAR, SWEET, SPICY NUT","The Nature's Bounty Co."
750049582790,"NUTRITION ENERGY BAR, SEA SALT CARAMEL NUT","The Nature's Bounty Co."
602652244803,"NUTS & SPICES BAR, CARAMEL ALMOND PUMPKIN SPICE","KIND Inc."
750049548918,"SEA SALT CARAMEL NUT NUTRITION ENERGY BAR","The Nature's Bounty Co."
042222260213,"TURKEY BURGER BLENDS OF WHITE TURKEY, BLACK BEANS, WHOLE GRAIN BROWN RICE, AND PEPITAS, TURKEY BURGER","Jennie-O Turkey Store, Inc."
024000622512,"BEEF BROTH","Del Monte Foods Inc."
024000244721,"CHICKEN BROTH CONCENTRATE","Del Monte Foods Inc."
041000210051,"ONION RECIPE SOUP & DIP MIX, ONION","Lipton"
042272006298,"CHUNKY TOMATO BISQUE ORGANIC SOUPS, CHUNKY TOMATO BISQUE","Amy's Kitchen Inc."
860002152424,"HONEY GRAIN FREE CEREAL, HONEY","Three Wishes Foods Inc."
041570130001,"HINT OF SEA SALT MINI ALMOND & RICE CRACKER SNACKS, HINT OF SEA SALT","Blue Diamond Growers"
041570058732,"PEPPER JACK CHEESE RICE CRACKER SNACKS WITH ALMONDS, PEPPER JACK CHEESE","Blue Diamond Growers"
042272000432,"VEGAN ORGANIC RICE MAC & CHEEZE, VEGAN CHEEZE","Amy's Kitchen Inc."
073731405024,"QUESO JALAPENO TORTILLA CHIPS, QUESO JALAPENO","Mission Foods Inc"
602652170645,"THAI SWEET CHILI ALMOND BAR","KIND Inc."
853152100025,"WHOLEBERRY BLAST BAR","PROBAR LLC"
818068009220,"STRAWBERRY & RASPBERRY GRANOLA, STRAWBERRY & RASPBERRY","Silk Trails, Inc."
027815111363,"PEPPERONI CRACKER CRUNCHERS, PEPPERONI","Smithfield Packaged Meats Corp."
042272012367,"ITALIAN SUPREME PIZZA WRAP, ITALIAN SUPREME PIZZA","Amy's Kitchen Inc."
042272011865,"ROASTED VEGETABLE NO CHEESE GLUTEN FREE PIZZA, ROASTED VEGETABLE NO CHEESE","Amy's Kitchen Inc."
042272012466,"ITALIANO 4 CHEESE FONTINA, PROVOLONE, PARMESAN, MOZZARELLA GLUTEN FREE PIZZA, ITALIANO 4 CHEESE","Amy's Kitchen Inc."
025400011043,"ORIGINAL BAKED PITA CHIPS, ORIGINAL","Kraft Heinz Foods Company"
070662030127,"SHRIMP FLAVOR HOT & SPICY RAMEN NOODLE SOUP, SHRIMP","Nissin Foods USA Co Inc"
070662031025,"SPICY LIME SHRIMP RAMEN NOODLE SOUP, SPICY LIME SHRIMP","Nissin Foods USA Co Inc"
044000056582,"CHEDDAR BAKED SNACK CRACKERS, CHEDDAR","Nabisco Biscuit Company"
042272009695,"BLACK BEAN & RICE TAQUITOS SNACKS","Amy's Kitchen Inc."
030000319864,"BBQ FLAVOR RICE SNACKS, BBQ","The Quaker Oats Company"
041570094556,"ORIGINAL LACTOSE FREE ALMONDMILK, ORIGINAL","Blue Diamond Growers"
300875119617,"Enfagrow Neuro Pro Milk Toddler Next Step Nutritional Drink Ready to Drink - 32 Fl. Oz.","Enfamil"
030000572726,"CRUNCH BERRIES CEREAL BARS, CRUNCH BERRIES","The Quaker Oats Company"
722252271402,"BLUEBERRY BLISS WHOLE NUTRITION BARS, BLUEBERRY BLISS","Clif Bar and Company"
722252723840,"CRUNCHY PEANUT BUTTER ENERGY BARS, CRUNCHY PEANUT BUTTER","Clif Bar and Company"
028029127713,"BREADED PACIFIC FLOUNDER, BREADED","Trident Seafoods Corp."
013800151919,"FRENCH BREAD PEPPERONI PIZZA, FRENCH BREAD PEPPERONI","Nestle Usa-Frozen Food Division"
071012041053,"UNBLEACHED BREAD FLOUR","The King Arthur Flour Company, Inc."
073472003817,"PROPHET'S POCKET BREAD, PROPHET'S POCKET","Food For Life Baking Co Inc"
073472001417,"FLOURLESS SPROUTED GRAIN & SEED BREAD","Food For Life Baking Co Inc"
862871000301,"CAULIFLOWER PIZZA CRUSTS, CAULIFLOWER","CAULIPOWER, LLC"
021000062348,"STRAWBERRY MULTIGRAIN BAGEL CHIPS & CREAM CHEESE DIP, STRAWBERRY","Kraft Heinz Foods Company"
021000073634,"JALAPENO CHEDDAR CREAM CHEESE DIPS WITH TORTILLA CHIPS, JALAPENO CHEDDAR","Kraft Heinz Foods Company"
030000571736,"SOUR CREAM & CHIVE FLAVOR RICE CHIPS, SOUR CREAM & CHIVE","The Quaker Oats Company"
021000062362,"CHIVE & ONION MULTIGRAIN BAGEL CHIPS & CREAM CHEESE DIP, CHIVE & ONION","Kraft Heinz Foods Company"
044115833016,"ROASTED RED PEPPER HOMMUS SNACK PACK WITH HOMMUS CHIPS, ROASTED RED PEPPER","Cedar's Mediterranean Foods, Inc."
071429098404,"LONG GRAIN AND WILD RICE WITH SPICES, LONG GRAIN AND WILD RICE","Zatarain's Inc."
041570142714,"SRIRACHA FLAVORED RICE CRACKER SNACKS WITH ALMONDS, SRIRACHA","Blue Diamond Growers"
024000302704,"COLLEGE INN, CHICKEN BROTH WITH ROASTED VEGETABLES & HERB","Del Monte Foods Inc."
019001233744,"BROCCOLI CHEDDAR SOUP WITH PARMESAN","Campbell Soup Company"
051000148735,"TOMATO CONDENSED SOUP, TOMATO","Campbell Soup Company"
051000148711,"CHICKEN NOODLE SOUP, CHICKEN NOODLE","Campbell Soup Company"
051000168948,"CREAM OF MUSHROOM CONDENSED SOUP, CREAM OF MUSHROOM","Campbell Soup Company"
043000077443,"BROCCOLI CHEDDAR SOUP WITH A TWIST OF BUTTERNUT SQUASH, BROCCOLI CHEDDAR","Kraft Heinz Foods Company"
043000083680,"WHITE CHICKEN CHILI SOUP WITH A TWIST OF CAULIFLOWER, WHITE CHICKEN CHILI","Kraft Heinz Foods Company"
042272001217,"CHEESE PIZZA SNACKS, CHEESE","Amy's Kitchen Inc."
021000069521,"CHEESE PAIRING PLATE, CHEDDAR JACK CHEESE, WOVEN WHOLE WHEAT CRACKERS","Kraft Heinz Foods Company"
034000184767,"CARAMELIZED CREME PEANUTS & PRETZELS HEARTS, CARAMELIZED CREME","The Hershey Company"
602652406300,"CINNAMON ALMOND CEREAL, CINNAMON ALMOND","KIND Inc."
030000575413,"RED, WHITE & BLUE CRUNCH TREATS WITH RICES CRISPS CEREAL BARS, RED, WHITE & BLUE CRUNCH","The Quaker Oats Company"
722252483171,"BLUEBERRY & ALMOND BUTTER CEREAL, BLUEBERRY & ALMOND BUTTER","Clif Bar and Company"
722252922052,"BLUEBERRY CRISP ENERGY GRANOLA, BLUEBERRY CRISP","Clif Bar and Company"
722252922021,"COCOA ALMOND ENERGY GRANOLA, COCOA ALMOND","Clif Bar and Company"
722252483218,"HONEY & PEANUT BUTTER CEREAL, HONEY & PEANUT BUTTER","Clif Bar and Company"
851702007701,"CHICKEN & ANCIENT GRAIN HEARTY SOUP, CHICKEN & ANCIENT GRAIN","KETTLE AND FIRE LLC"
073472003824,"7-GRAIN POCKET BREAD, 7-GRAIN","Food For Life Baking Co Inc"
073472001240,"FLAX FLOURLESS SPROUTED GRAIN BREAD, FLAX","Food For Life Baking Co Inc"
046100400968,"MOZZARELLA & PROVOLONE SHREDDED WHOLE MILK LOW MOISTURE WITH SMOKE FLAVOR NATURAL CHEESES, MOZZARELLA & PROVOLONE","Sargento Foods Inc"
046100354063,"PEPPER JACK & COLBY-JACK RITZ CHEESE MINI CRACKERS, PEPPER JACK & COLBY-JACK","Sargento Foods Inc"
030000311233,"OATMEAL RAISIN GRANOLA BARS, OATMEAL RAISIN","The Quaker Oats Company"
030000572795,"BIRTHDAY BLAST MINI GRANOLA BARS, BIRTHDAY BLAST","The Quaker Oats Company"
856069005766,"GARLIC & HERB ORGANIC SEED FLOUR CRACKERS, GARLIC & HERB","Simple Mills"
855140002540,"ORIGINAL ANCIENT GRAIN GRANOLA + PUFFS CEREAL","Purely Elizabeth"
810589030318,"CINNAMON ALMOND CAULI HOT CEREAL, CINNAMON ALMOND","Purely Elizabeth"
810589030325,"STRAWBERRY HAZELNUT CAULI HOT CEREAL, STRAWBERRY HAZELNUT","Purely Elizabeth"
030000565940,"ORGANIC MULTIGRAIN HOT CEREAL WITH RED QUINOA, RED QUINOA","The Quaker Oats Company"
025000025136,"COUNTRY STYLE FROZEN CONCENTRATED ORANGE JUICE, COUNTRY STYLE","The Minute Maid Company"
030000560273,"BLUEBERRY PECAN SUPER GRAINS GRANOLA CLUSTERS, SWEET BLUEBERRIES AND TOASTED PECANS, BLUEBERRY PECAN","The Quaker Oats Company"
024000250449,"TRIPLE BERRY ALMOND OATMEAL WITH MIXED BERRIES, GRANOLA, ALMONDS & PUMPKIN SEEDS, TRIPLE BERRY ALMOND","Del Monte Foods Inc."
030000318843,"CRUNCH BERRIES TREATS CEREAL BARS, CRUNCH BERRIES","The Quaker Oats Company"
025317176545,"SPICY BONELESS SKINLESS BREADED CHICKEN BREAST WITH RIB MEAT CHICKEN BREAST TENDERS, SPICY","Hormel Foods Corporation"
025317176569,"SPICY BONELESS SKINLESS BREADED CHICKEN BREAST CHUNKS WITH RIB MEAT CHICKEN BREAST BITES, SPICY","Hormel Foods Corporation"
054800420490,"ROASTED RED PEPPER BROWN RICE & QUINOA, ROASTED RED PEPPER","Uncle Ben's Inc."
054800420230,"UNCLE BEN'S, RED BEANS & RICE","Uncle Ben's Inc."
070560983624,"BREADED OKRA","The Pictsweet Company"
028029343267,"DILL PICKLE STYLE BREADED APPETIZERS, DILL PICKLE STYLE","Trident Seafoods Corp."
025800027729,"MINI CHEESEBURGER FLAME BROILED BEEF PATTY AND CHEESE ON A MINI-BUN, MINI CHEESEBURGER","Kraft Heinz Foods Company"
621683721251,"BROWN RICE PASTA, VEGETABLE SPIRALS","TINKYADA"
071012081042,"ORGANIC BREAD FLOUR","King Arthur Baking Company Inc."
013800472342,"MAC & CHEESE BITES CRISPY BREADING STUFFED WITH MACARONI AND CREAMY CHEDDAR CHEESE, MAC & CHEESE BITES","Nestle Usa-Frozen Food Division"
857183005878,"SHELLS + VEGAN CHEDDAR PLANT-BASED MAC WITH CHICKPEA PASTA, SHELLS + VEGAN CHEDDAR","Banza LLC"
037600665605,"ORIGINAL ROUNDS TORTILLA CHIPS, ORIGINAL","Hormel Foods Corporation"
037600665612,"ORIGINAL TORTILLA CHIPS STRIPS, ORIGINAL","Hormel Foods Corporation"
030000575123,"CARAMEL RICE CRISPS, CARAMEL","The Quaker Oats Company"
070662407042,"GENERAL TSO'S CHICKEN STIR FRY STYLE RICE WITH CUP NOODLES, GENERAL TSO'S CHICKEN","Nissin Foods USA Co Inc"
021131506452,"SWEET & SOUR CHICKEN FRITTER IN A SWEET & SOUR GLAZE WITH VEGETABLES OVER RICE, SWEET & SOUR CHICKEN","Marie Callender's Retail Foods"
054800423385,"BASMATI READY RICE","Uncle Ben's Inc."
054800423613,"INSTANT WHOLE GRAIN BROWN RICE","Uncle Ben's Inc."
041570109380,"CHIA SEEDS ARTISAN CRACKER SNACKS, CHIA SEEDS","Blue Diamond Growers"
074401960416,"LONG GRAIN AMERICAN JASMINE RICE, JASMINE","Riviana Foods Inc."
030000562482,"SEA SALT & LIME FLAVOR RICE CRISPS, SEA SALT & LIME","The Quaker Oats Company"
030000569559,"HOT & SPICY! BUFFALO RANCH FLAVOR RICE CRISPS, HOT & SPICY! BUFFALO RANCH","The Quaker Oats Company"
039153125483,"GLUTEN FREE PASTA, CUT FUSILLI","Colavita USA, LLC"
030000562376,"ORIGINAL MULTIGRAIN CEREAL, ORIGINAL","The Quaker Oats Company"
070662035016,"BEEF FLAVOR RAMEN NOODLE SOUP, BEEF","Nissin Foods USA Co Inc"
054800423606,"WHOLE GRAIN BROWN RICE","Uncle Ben's Inc."
054800423330,"ORIGINAL LONG GRAIN WHITE RICE, ORIGINAL","Uncle Ben's Inc."
017400110161,"ENRICHED EXTRA LONG GRAIN GOLD PARBOILED RICE","Riviana Foods Inc."
078895158533,"CHICKEN FLAVORED BROWN RICE WITH CARROT & SPRING ONION, CHICKEN","Lee Kum Kee Co. Ltd."
044000020323,"CHEESE BITS CRACKER SANDWICHES, CHEESE","Nabisco Biscuit Company"
868448000064,"ORIGINAL-TERIYAKI CRISPY BEFF JERKY CHIPS, ORIGINAL-TERIYAKI","Aloha Edibles, Inc"
037600805551,"UNCURED HARD SALAMI, WHITE CHEDDAR CHEESE & CRACKERS, UNCURED SALAMI & CHEDDAR","Hormel Foods Corporation"
076808533606,"PROTEIN+ GRAIN & LEGUME PASTA, PENNE","Barilla G & R F.Lli S.P.A."
073731071717,"GARLIC HERB PROTEIN TORTILLA WRAPS, GARLIC HERB","Mission Foods Inc"
188244000090,"THAI STICKY PURPLE RICE","Alter Eco Americas Inc."
071771015296,"WHOLE GRAIN BROWN RICE","Riviana Foods Inc."
054800020010,"LONG GRAIN & WILD RICE","Uncle Ben's Inc."
071757056602,"BROCCOLI BEEF FRIED RICE","Ajinomoto USA Inc."
017400140342,"MINUTE, BLACK BEANS & RICE","Riviana Foods Inc."
017400100889,"READY TO SERVE BROWN RICE","Riviana Foods Inc."
071429013964,"DIRTY RICE WITH EGGS AND SAUSAGE BRUNCH BOWL, DIRTY RICE WITH EGGS AND SAUSAGE","Zatarain's Inc."
017400140366,"WHOLE GRAIN BROWN RICE FAMILY BOWL, WHOLE GRAIN BROWN RICE","Riviana Foods Inc."
034000388578,"PRETZEL DELIGHTS","The Hershey Company"
073472001660,"RICE MILLET GLUTEN FREE BREAD, RICE MILLET","Food For Life Baking Co Inc"
073472001653,"RICE ALMOND GLUTEN FREE BREAD, RICE ALMOND","Food For Life Baking Co Inc"
042272011704,"PAELLA MADE WITH ORGANIC ARBORIO RICE, TOMATOES & PEAS BOWLS, PAELLA","Amy's Kitchen Inc."
013800629678,"SESAME CHICKEN SESAME BREADED WHITE MEAT CHICKEN TENDERLOINS WITH PASTA AND VEGETABLES, SESAME CHICKEN","Nestle Usa-Frozen Food Division"
042272006472,"ORGANIC SOUPS POTATO LEEK","Amy's Kitchen Inc."
850000486126,"TROPICAL MANGO COCONUT CHIPS, TROPICAL MANGO","Dang Foods LLC"
030000312629,"CARAMEL APPLE FLAVOR GRANOLA BARS, CARAMEL APPLE","The Quaker Oats Company"
853584002058,"100% WHOLE GRAIN HAMBURGER BUNS, 100% WHOLE GRAIN","Canyon Bakehouse LLC"
852251000106,"COOKIES 'N' CREME MILKSHAKE, COOKIES 'N' CREME","Hp Hood LLC-Licensed Products"
030000571767,"SPLENDID STRAWBERRY CHEWY FRUITY FUN GRANOLA BARS, SPLENDID STRAWBERRY","The Quaker Oats Company"
030000571781,"SPLENDID STRAWBERRY FRUITY FUN GRANOLA BARS, SPLENDID STRAWBERRY","The Quaker Oats Company"
030000573136,"STRAWBERRY GRANOLA BARS, STRAWBERRY","The Quaker Oats Company"
025000025617,"LEMONADE FROZEN CONCENTRATED LEMON JUICE, LEMONADE","The Minute Maid Company"
013800523259,"CHICKEN WITH ALMONDS TENDER WHITE MEAT CHICKEN WITH RICE, VEGETABLES & ALMONDS, CHICKEN WITH ALMONDS","Nestle Usa-Frozen Food Division"
044000044206,"GARLIC BUTTER CRACKERS, GARLIC BUTTER","Nabisco Biscuit Company"
024000249146,"ASIAN STYLE SOY SESAME WITH QUINOA & BROWN RICE VEGGIE BOWL, ASIAN STYLE SOY SESAME","Del Monte Foods Inc."
030000311875,"COOKIES & CREAM GRANOLA BARS, COOKIES & CREAM","The Quaker Oats Company"
046100354612,"PEPPER JACK & COLBY-JACK NATURAL CHEESE AND RITZ MINI ORIGIN CRACKERS, PEPPER JACK & COLBY-JACK ORIGINAL","Sargento Foods Inc"
017077105064,"KEFIR CUP STRAINED CULTURED LOWFAT MILK WITH ANCIENT GRAINS, ANCIENT GRAINS","Lifeway Foods Inc."
037600832113,"PEANUT BUTTER SPREAD & GRAPE JELLY IN WHOLE GRAIN BAKERY BREAD P.B. & JELLY MINIS, PEANUT BUTTER SPREAD & GRAPE JELLY","Hormel Foods Corporation"
043695919967,"PEPPERONI PIZZA PEPPERONI WITH REDUCED FAT MOZZARELLA CHEESE IN A FLAKY CRUST SNACK BITES SANDWICHES, PEPPERONI PIZZA","Nestle USA Inc."
070560984362,"PREMIUM BREADED SQUASH","The Pictsweet Company"
041570130025,"CHEDDAR CHEESE ALMOND & RICE MINI CRACKER SNACKS, CHEDDAR CHEESE","Blue Diamond Growers"
041570130360,"NUT & RICE CRACKER SNACKS, CHEDDAR CHEESE","Blue Diamond Growers"
017400105327,"BLACK BEANS & LONG GRAIN RICE WITH SEASONINGS","Riviana Foods Inc."
041000022357,"RED BEANS & RICE & PASTA BLEND WITH RED BEANS, BELL PEPPERS & CAJUN SPICES, RED BEANS & RICE","Lipton"
041000022807,"DIRTY RICE & PASTA BLEND WITH ONIONS, GARLIC AND MILD CAJUN SPICES, DIRTY","Lipton"
070662030271,"TERIYAKI BEEF FLAVOR RAMEN NOODLE SOUP, TERIYAKI BEEF","Nissin Foods USA Co Inc"
037600166430,"CHEDDAR BROCCOLI RICE","Hormel Foods Corporation"
041000003325,"CHICKEN NOODLE SOUP MIX WITH DICED CHICKEN WHITE MEAT, CHICKEN NOODLE","Lipton"
041000004902,"RING-O-NOODLE SOUP MIX WITH REAL CHICKEN FLAVOR BROTH, RING-O-NOODLE","Lipton"
044000055189,"SWEET CHILI & SOUR CREAM CRISP & THINS POTATO AND WHEAT CHIPS, SWEET CHILI & SOUR CREAM","Nabisco Biscuit Company"
044000051099,"VEGGIE TOASTED CHIPS, VEGGIE","Nabisco Biscuit Company"
041000034879,"CHICKEN NOODLE WITH WHITE MEAT INSTANT SOUP, CHICKEN NOODLE","Lipton"
851921006974,"SWEET & BUTTERY LOW-CARB / KETO TOASTER WAFFLES, SWEET & BUTTERY","Spring Sola LLC"
037600783507,"PEPPERONI, CHEDDAR CHEESE & CRACKERS, PEPPERONI & CHEDDAR","Hormel Foods Corporation"
037600783514,"SALAMI, CHEDDAR CHEESE & CRACKERS, SALAMI & CHEDDAR","Hormel Foods Corporation"
017400109608,"EXTRA LONG GRAIN ENRICHED RICE","Riviana Foods Inc."
017400140472,"NATURAL WHOLE GRAIN BROWN RICE","Riviana Foods Inc."
013400072683,"PREMIUM LONG GRAIN ENRICHED RICE","Riviana Foods Inc."
030000572429,"SIMPLY GRANOLA OATS, HONEY & ALMONDS, OATS, HONEY & ALMONDS","The Quaker Oats Company"
030000572436,"OATS, HONEY, RAISINS & ALMONDS SIMPLY GRANOLA, OATS, HONEY, RAISINS & ALMONDS","The Quaker Oats Company"
054800420841,"CHICKEN & HERB RICE FLAVOR INFUSIONS, CHICKEN & HERB","Uncle Ben's Inc."
856069005032,"ARTISAN BREAD ALMOND FLOUR BAKING MIX, ARTISAN BREAD","Simple Mills"
013800785206,"THREE MEAT CAULIFLOWER CRUST TOPPED WITH PEPPERONI, SAUSAGE, BEEF AND MOZZARELLA CHEESE PIZZA, THREE MEAT","Nestle Usa-Frozen Food Division"
037600026963,"TORTILLA CHIPS","Hormel Foods Corporation"
037600832038,"PEANUT BUTTER & GRAPE JELLY IN WHITE BAKERY BREAD P.B. & JELLY MINIS, PEANUT BUTTER & GRAPE JELLY","Hormel Foods Corporation"
037600832045,"PEANUT BUTTER & STRAWBERRY JELLY IN WHITE BAKERY BREAD P.B. & JELLY MINIS, PEANUT BUTTER & STRAWBERRY JELLY","Hormel Foods Corporation"
037600200400,"MEAT SNACK MIX, PEPPERONI PIZZA","Hormel Foods Corporation"
071700100215,"MILK","HP Hood LLC"
044100265556,"LOWFAT MILK","HP Hood LLC"
044100101892,"WHOLE MILK","HP Hood LLC"
073731081068,"MISSION, RESTAURANT STYLE TORTILLA STRIPS","Mission Foods Inc"
073731083055,"SEA SALT TORTILLA FIESTA SIZE ROUNDS, SEA SALT","Mission Foods Inc"
073731081037,"SEA SALT TORTILLA STRIPS, SEA SALT","Mission Foods Inc"
073731082027,"SEA SALT TORTILLA TRIANGLES, SEA SALT","Mission Foods Inc"
070560244022,"VEGETABLE FOR SOUP WITH TOMATOES","The Pictsweet Company"
017077184328,"CEREMONIAL MATCHA ORGANIC KEFIR CULTURED WHOLE MILK, CEREMONIAL MATCHA","Lifeway Foods Inc."
021000067343,"CHEESE DIP & PRETZEL CHIPS, SHARP CHEDDAR","Kraft Heinz Foods Company"
021000073627,"BUFFALO STYLE WITH CELERY CREAM CHEESE DIP AND TORTILLA CHIPS, BUFFALO STYLE WITH CELERY","Kraft Heinz Foods Company"
013000770354,"HEINZ, DIP & GO!, JALAPENO YELLOW MUSTARD WITH PRETZELS","Kraft Heinz Foods Company"
021000068586,"JALAPENO PRETZELS & CREAM CHEESE DIP, JALAPENO","Kraft Heinz Foods Company"
021000062423,"MULTIGRAIN BAGEL CHIPS & CREAM CHEESE DIP, BROWN SUGAR & CINNAMON","Kraft Heinz Foods Company"
021000073610,"SPINACH & ARTICHOKE CREAM CHEESE DIP AND PITA CHIPS, SPINACH & ARTICHOKE","Kraft Heinz Foods Company"
853584002027,"CINNAMON RAISIN 100% WHOLE GRAIN BREAD, CINNAMON RAISIN","Canyon Bakehouse LLC"
058449891376,"ORGANIC GRANOLA BARS","Nature's Path Foods Inc."
051000219459,"CREAMY FIESTA CHICKEN SOUPS, CREAMY FIESTA CHICKEN","Campbell Soup Company"
054800135080,"RESTAURANT RECIPE CLASSIC CORNBREAD STUFFING MIX, RESTAURANT RECIPE","Uncle Ben's Inc."
044000045777,"WHITE CHEDDAR FILLING BAKED WITH WHOLE WHEAT CRACKER SANDWICHES, WHITE CHEDDAR WITH WHOLE WHEAT","Nabisco Biscuit Company"
044000006778,"CHEESE CRACKER SANDWICHES BITS, CHEESE","Nabisco Biscuit Company"
044000041441,"BACON & CHEESE CRACKER SANDWICHES BITS, BACON & CHEESE","Nabisco Biscuit Company"
072745803599,"LIGHTLY BREADED CHICKEN BREAST STRIPS CHICKEN BREAST WITH RIB MEAT","PERDUE"
058449590668,"NATURE'S PATH, WAFFLES, MAPLE CINNAMON, MAPLE CINNAMON","NATURE'S PATH"
013120058929,"CHEDDAR FLAVORED SEASONED FRENCH FRIED POTATOES OVEN CHIPS, CHEDDAR","Kraft Heinz Foods Company"
017077144322,"POMEGRANATE KEFIR CULTURED LOWFAT MILK SMOOTHIE, POMEGRANATE","Lifeway Foods Inc."
